,Constraint,Time,Value
4474,Bal3Constraint,1115,29.6991
4475,Bal3Constraint,1116,29.4458
4476,Bal3Constraint,1117,29.267
4477,Bal3Constraint,1118,30.3845
4478,Bal3Constraint,1119,31.1891
4479,Bal3Constraint,1120,36.5612
4480,Bal3Constraint,1121,36.8816
4481,Bal3Constraint,1122,36.8816
4482,Bal3Constraint,1123,36.8816
4483,Bal3Constraint,1124,39.3048
4484,Bal3Constraint,1125,38.0932
4485,Bal3Constraint,1126,38.0932
4486,Bal3Constraint,1127,36.8816
4487,Bal3Constraint,1128,36.8816
4488,Bal4Constraint,1105,46.8416
4489,Bal4Constraint,1106,46.5212
4490,Bal4Constraint,1107,46.1636
4491,Bal4Constraint,1108,45.359
4492,Bal4Constraint,1109,46.5212
4493,Bal4Constraint,1110,46.5212
4494,Bal4Constraint,1111,46.5212
4495,Bal4Constraint,1112,41.1491
4496,Bal4Constraint,1113,38.3489
4497,Bal4Constraint,1114,38.93
4498,Bal4Constraint,1115,39.6591
4499,Bal4Constraint,1116,39.4058
4500,Bal4Constraint,1117,39.227
4501,Bal4Constraint,1118,40.3445
4502,Bal4Constraint,1119,41.1491
4503,Bal4Constraint,1120,46.5212
4504,Bal4Constraint,1121,46.8416
4505,Bal4Constraint,1122,46.8416
4506,Bal4Constraint,1123,47.3258
4507,Bal4Constraint,1124,49.2648
4508,Bal4Constraint,1125,48.0532
4509,Bal4Constraint,1126,48.0532
4510,Bal4Constraint,1127,47.3258
4511,Bal4Constraint,1128,46.8416
4512,Bal1Constraint,1129,31.0318
4513,Bal1Constraint,1130,31.0318
4514,Bal1Constraint,1131,31.0318
4515,Bal1Constraint,1132,31.0318
4516,Bal1Constraint,1133,31.0318
4517,Bal1Constraint,1134,31.0318
4518,Bal1Constraint,1135,31.0318
4519,Bal1Constraint,1136,31.0318
4520,Bal1Constraint,1137,31.0318
4521,Bal1Constraint,1138,31.0318
4522,Bal1Constraint,1139,31.0318
4523,Bal1Constraint,1140,31.0318
4524,Bal1Constraint,1141,31.0318
4525,Bal1Constraint,1142,31.0318
4526,Bal1Constraint,1143,31.0318
4527,Bal1Constraint,1144,31.0318
4528,Bal1Constraint,1145,31.0318
4529,Bal1Constraint,1146,31.0318
4530,Bal1Constraint,1147,31.0318
4531,Bal1Constraint,1148,31.0318
4532,Bal1Constraint,1149,31.0318
4533,Bal1Constraint,1150,31.0318
4534,Bal1Constraint,1151,31.0318
4535,Bal1Constraint,1152,31.0318
4536,Bal2Constraint,1129,31.0318
4537,Bal2Constraint,1130,31.0318
4538,Bal2Constraint,1131,31.0318
4539,Bal2Constraint,1132,31.0318
4540,Bal2Constraint,1133,31.0318
4541,Bal2Constraint,1134,31.0318
4542,Bal2Constraint,1135,31.0318
4543,Bal2Constraint,1136,31.0318
4544,Bal2Constraint,1137,31.0318
4545,Bal2Constraint,1138,31.0318
4546,Bal2Constraint,1139,31.0318
4547,Bal2Constraint,1140,31.0318
4548,Bal2Constraint,1141,31.0318
4549,Bal2Constraint,1142,31.0318
4550,Bal2Constraint,1143,31.0318
4551,Bal2Constraint,1144,31.0318
4552,Bal2Constraint,1145,31.0318
4553,Bal2Constraint,1146,31.0318
4554,Bal2Constraint,1147,31.0318
4555,Bal2Constraint,1148,31.0318
4556,Bal2Constraint,1149,31.0318
4557,Bal2Constraint,1150,31.0318
4558,Bal2Constraint,1151,31.0318
4559,Bal2Constraint,1152,31.0318
4560,Bal3Constraint,1129,36.7418
4561,Bal3Constraint,1130,36.7418
4562,Bal3Constraint,1131,36.7418
4563,Bal3Constraint,1132,36.7418
4564,Bal3Constraint,1133,36.7418
4565,Bal3Constraint,1134,36.7418
4566,Bal3Constraint,1135,36.7418
4567,Bal3Constraint,1136,36.7418
4568,Bal3Constraint,1137,36.7418
4569,Bal3Constraint,1138,36.7418
4570,Bal3Constraint,1139,36.7418
4571,Bal3Constraint,1140,36.7418
4572,Bal3Constraint,1141,36.7418
4573,Bal3Constraint,1142,36.7418
4574,Bal3Constraint,1143,36.7418
4575,Bal3Constraint,1144,36.7418
4576,Bal3Constraint,1145,36.7418
4577,Bal3Constraint,1146,36.7418
4578,Bal3Constraint,1147,36.7418
4579,Bal3Constraint,1148,36.7418
4580,Bal3Constraint,1149,36.7418
4581,Bal3Constraint,1150,36.7418
4582,Bal3Constraint,1151,36.7418
4583,Bal3Constraint,1152,36.7418
4584,Bal4Constraint,1129,46.7018
4585,Bal4Constraint,1130,46.7018
4586,Bal4Constraint,1131,46.7018
4587,Bal4Constraint,1132,46.7018
4588,Bal4Constraint,1133,46.7018
4589,Bal4Constraint,1134,46.7018
4590,Bal4Constraint,1135,46.7018
4591,Bal4Constraint,1136,46.7018
4592,Bal4Constraint,1137,46.5212
4593,Bal4Constraint,1138,46.1636
4594,Bal4Constraint,1139,46.1636
4595,Bal4Constraint,1140,46.5212
4596,Bal4Constraint,1141,46.5212
4597,Bal4Constraint,1142,46.5212
4598,Bal4Constraint,1143,46.7018
4599,Bal4Constraint,1144,46.7018
4600,Bal4Constraint,1145,46.7018
4601,Bal4Constraint,1146,46.7018
4602,Bal4Constraint,1147,46.7018
4603,Bal4Constraint,1148,47.3258
4604,Bal4Constraint,1149,47.6834
4605,Bal4Constraint,1150,47.3258
4606,Bal4Constraint,1151,46.7018
4607,Bal4Constraint,1152,46.7018
4608,Bal1Constraint,1153,23.7358
4609,Bal1Constraint,1154,23.7358
4610,Bal1Constraint,1155,23.7358
4611,Bal1Constraint,1156,23.7358
4612,Bal1Constraint,1157,23.7358
4613,Bal1Constraint,1158,23.7358
4614,Bal1Constraint,1159,23.7358
4615,Bal1Constraint,1160,23.7358
4616,Bal1Constraint,1161,23.7358
4617,Bal1Constraint,1162,23.7358
4618,Bal1Constraint,1163,23.7358
4619,Bal1Constraint,1164,23.7358
4620,Bal1Constraint,1165,23.7358
4621,Bal1Constraint,1166,23.7358
4622,Bal1Constraint,1167,23.7358
4623,Bal1Constraint,1168,23.7358
4624,Bal1Constraint,1169,23.7358
4625,Bal1Constraint,1170,23.7358
4626,Bal1Constraint,1171,23.7358
4627,Bal1Constraint,1172,23.7358
4628,Bal1Constraint,1173,23.7358
4629,Bal1Constraint,1174,23.7358
4630,Bal1Constraint,1175,23.7358
4631,Bal1Constraint,1176,23.7358
4632,Bal2Constraint,1153,23.7358
4633,Bal2Constraint,1154,23.7358
4634,Bal2Constraint,1155,23.7358
4635,Bal2Constraint,1156,23.7358
4636,Bal2Constraint,1157,23.7358
4637,Bal2Constraint,1158,23.7358
4638,Bal2Constraint,1159,23.7358
4639,Bal2Constraint,1160,23.7358
4640,Bal2Constraint,1161,23.7358
4641,Bal2Constraint,1162,23.7358
4642,Bal2Constraint,1163,23.7358
4643,Bal2Constraint,1164,23.7358
4644,Bal2Constraint,1165,23.7358
4645,Bal2Constraint,1166,23.7358
4646,Bal2Constraint,1167,23.7358
4647,Bal2Constraint,1168,23.7358
4648,Bal2Constraint,1169,23.7358
4649,Bal2Constraint,1170,23.7358
4650,Bal2Constraint,1171,23.7358
4651,Bal2Constraint,1172,23.7358
4652,Bal2Constraint,1173,23.7358
4653,Bal2Constraint,1174,23.7358
4654,Bal2Constraint,1175,23.7358
4655,Bal2Constraint,1176,23.7358
4656,Bal3Constraint,1153,26.8372
4657,Bal3Constraint,1154,26.8372
4658,Bal3Constraint,1155,26.8372
4659,Bal3Constraint,1156,26.8372
4660,Bal3Constraint,1157,26.8372
4661,Bal3Constraint,1158,26.8372
4662,Bal3Constraint,1159,29.345
4663,Bal3Constraint,1160,29.4458
4664,Bal3Constraint,1161,21.7208
4665,Bal3Constraint,1162,13.7758
4666,Bal3Constraint,1163,13.7758
4667,Bal3Constraint,1164,13.7758
4668,Bal3Constraint,1165,13.7758
4669,Bal3Constraint,1166,13.7758
4670,Bal3Constraint,1167,18.7272
4671,Bal3Constraint,1168,27.1214
4672,Bal3Constraint,1169,29.4458
4673,Bal3Constraint,1170,29.4458
4674,Bal3Constraint,1171,29.4458
4675,Bal3Constraint,1172,29.4458
4676,Bal3Constraint,1173,29.4458
4677,Bal3Constraint,1174,29.4458
4678,Bal3Constraint,1175,29.4458
4679,Bal3Constraint,1176,29.4458
4680,Bal4Constraint,1153,45.0014
4681,Bal4Constraint,1154,38.93
4682,Bal4Constraint,1155,38.93
4683,Bal4Constraint,1156,38.7512
4684,Bal4Constraint,1157,39.0641
4685,Bal4Constraint,1158,45.0014
4686,Bal4Constraint,1159,45.0014
4687,Bal4Constraint,1160,45.0014
4688,Bal4Constraint,1161,31.6808
4689,Bal4Constraint,1162,23.7358
4690,Bal4Constraint,1163,23.7358
4691,Bal4Constraint,1164,23.7358
4692,Bal4Constraint,1165,23.7358
4693,Bal4Constraint,1166,23.7358
4694,Bal4Constraint,1167,28.6872
4695,Bal4Constraint,1168,37.0814
4696,Bal4Constraint,1169,45.0014
4697,Bal4Constraint,1170,46.1636
4698,Bal4Constraint,1171,47.3258
4699,Bal4Constraint,1172,47.6834
4700,Bal4Constraint,1173,47.6834
4701,Bal4Constraint,1174,47.3258
4702,Bal4Constraint,1175,46.5212
4703,Bal4Constraint,1176,45.359
4704,Bal1Constraint,1177,32.2434
4705,Bal1Constraint,1178,32.2434
4706,Bal1Constraint,1179,32.2434
4707,Bal1Constraint,1180,32.2434
4708,Bal1Constraint,1181,32.2434
4709,Bal1Constraint,1182,32.2434
4710,Bal1Constraint,1183,32.2434
4711,Bal1Constraint,1184,32.2434
4712,Bal1Constraint,1185,32.2434
4713,Bal1Constraint,1186,32.2434
4714,Bal1Constraint,1187,32.2434
4715,Bal1Constraint,1188,32.2434
4716,Bal1Constraint,1189,32.2434
4717,Bal1Constraint,1190,32.2434
4718,Bal1Constraint,1191,32.2434
4719,Bal1Constraint,1192,32.2434
4720,Bal1Constraint,1193,32.2434
4721,Bal1Constraint,1194,32.2434
4722,Bal1Constraint,1195,32.2434
4723,Bal1Constraint,1196,32.2434
4724,Bal1Constraint,1197,32.2434
4725,Bal1Constraint,1198,32.2434
4726,Bal1Constraint,1199,32.2434
4727,Bal1Constraint,1200,32.2434
4728,Bal2Constraint,1177,32.2434
4729,Bal2Constraint,1178,32.2434
4730,Bal2Constraint,1179,32.2434
4731,Bal2Constraint,1180,32.2434
4732,Bal2Constraint,1181,32.2434
4733,Bal2Constraint,1182,32.2434
4734,Bal2Constraint,1183,32.2434
4735,Bal2Constraint,1184,32.2434
4736,Bal2Constraint,1185,32.2434
4737,Bal2Constraint,1186,32.2434
4738,Bal2Constraint,1187,32.2434
4739,Bal2Constraint,1188,32.2434
4740,Bal2Constraint,1189,32.2434
4741,Bal2Constraint,1190,32.2434
4742,Bal2Constraint,1191,32.2434
4743,Bal2Constraint,1192,32.2434
4744,Bal2Constraint,1193,32.2434
4745,Bal2Constraint,1194,32.2434
4746,Bal2Constraint,1195,32.2434
4747,Bal2Constraint,1196,32.2434
4748,Bal2Constraint,1197,32.2434
4749,Bal2Constraint,1198,32.2434
4750,Bal2Constraint,1199,32.2434
4751,Bal2Constraint,1200,32.2434
4752,Bal3Constraint,1177,34.5377986364
4753,Bal3Constraint,1178,33.161575
4754,Bal3Constraint,1179,31.7853513636
4755,Bal3Constraint,1180,33.161575
4756,Bal3Constraint,1181,33.161575
4757,Bal3Constraint,1182,33.161575
4758,Bal3Constraint,1183,35.131295
4759,Bal3Constraint,1184,35.131295
4760,Bal3Constraint,1185,29.222135
4761,Bal3Constraint,1186,27.1214
4762,Bal3Constraint,1187,27.1214
4763,Bal3Constraint,1188,27.1214
4764,Bal3Constraint,1189,28.0601
4765,Bal3Constraint,1190,28.0601
4766,Bal3Constraint,1191,28.1048
4767,Bal3Constraint,1192,28.8647
4768,Bal3Constraint,1193,33.161575
4769,Bal3Constraint,1194,37.9534
4770,Bal3Constraint,1195,37.7234
4771,Bal3Constraint,1196,37.9534
4772,Bal3Constraint,1197,36.47863
4773,Bal3Constraint,1198,37.7234
4774,Bal3Constraint,1199,33.161575
4775,Bal3Constraint,1200,33.161575
4776,Bal4Constraint,1177,45.0014
4777,Bal4Constraint,1178,43.121575
4778,Bal4Constraint,1179,41.7453513636
4779,Bal4Constraint,1180,43.121575
4780,Bal4Constraint,1181,43.121575
4781,Bal4Constraint,1182,43.121575
4782,Bal4Constraint,1183,45.091295
4783,Bal4Constraint,1184,45.091295
4784,Bal4Constraint,1185,39.182135
4785,Bal4Constraint,1186,37.0814
4786,Bal4Constraint,1187,37.0814
4787,Bal4Constraint,1188,37.0814
4788,Bal4Constraint,1189,38.0201
4789,Bal4Constraint,1190,38.0201
4790,Bal4Constraint,1191,38.0648
4791,Bal4Constraint,1192,38.8247
4792,Bal4Constraint,1193,45.0014
4793,Bal4Constraint,1194,47.9134
4794,Bal4Constraint,1195,47.6834
4795,Bal4Constraint,1196,47.9134
4796,Bal4Constraint,1197,47.6834
4797,Bal4Constraint,1198,47.6834
4798,Bal4Constraint,1199,46.5212
4799,Bal4Constraint,1200,45.359
4800,Bal1Constraint,1201,28.5204
4801,Bal1Constraint,1202,28.5204
4802,Bal1Constraint,1203,28.5204
4803,Bal1Constraint,1204,28.5204
4804,Bal1Constraint,1205,28.5204
4805,Bal1Constraint,1206,28.5204
4806,Bal1Constraint,1207,28.5204
4807,Bal1Constraint,1208,28.5204
4808,Bal1Constraint,1209,28.5204
4809,Bal1Constraint,1210,28.5204
4810,Bal1Constraint,1211,28.5204
4811,Bal1Constraint,1212,28.5204
4812,Bal1Constraint,1213,28.5204
4813,Bal1Constraint,1214,28.5204
4814,Bal1Constraint,1215,28.5204
4815,Bal1Constraint,1216,28.5204
4816,Bal1Constraint,1217,28.5204
4817,Bal1Constraint,1218,28.5204
4818,Bal1Constraint,1219,28.5204
4819,Bal1Constraint,1220,28.5204
4820,Bal1Constraint,1221,28.5204
4821,Bal1Constraint,1222,28.5204
4822,Bal1Constraint,1223,28.5204
4823,Bal1Constraint,1224,28.5204
4824,Bal2Constraint,1201,28.5204
4825,Bal2Constraint,1202,28.5204
4826,Bal2Constraint,1203,28.5204
4827,Bal2Constraint,1204,28.5204
4828,Bal2Constraint,1205,28.5204
4829,Bal2Constraint,1206,28.5204
4830,Bal2Constraint,1207,28.5204
4831,Bal2Constraint,1208,28.5204
4832,Bal2Constraint,1209,28.5204
4833,Bal2Constraint,1210,28.5204
4834,Bal2Constraint,1211,28.5204
4835,Bal2Constraint,1212,28.5204
4836,Bal2Constraint,1213,28.5204
4837,Bal2Constraint,1214,28.5204
4838,Bal2Constraint,1215,28.5204
4839,Bal2Constraint,1216,28.5204
4840,Bal2Constraint,1217,28.5204
4841,Bal2Constraint,1218,28.5204
4842,Bal2Constraint,1219,28.5204
4843,Bal2Constraint,1220,28.5204
4844,Bal2Constraint,1221,28.5204
4845,Bal2Constraint,1222,28.5204
4846,Bal2Constraint,1223,28.5204
4847,Bal2Constraint,1224,28.5204
4848,Bal3Constraint,1201,33.4832375
4849,Bal3Constraint,1202,32.736075
4850,Bal3Constraint,1203,32.736075
4851,Bal3Constraint,1204,32.736075
4852,Bal3Constraint,1205,32.736075
4853,Bal3Constraint,1206,32.736075
4854,Bal3Constraint,1207,33.4832375
4855,Bal3Constraint,1208,33.4832375
4856,Bal3Constraint,1209,31.24175
4857,Bal3Constraint,1210,31.9889125
4858,Bal3Constraint,1211,32.2379666667
4859,Bal3Constraint,1212,32.2379666667
4860,Bal3Constraint,1213,32.2379666667
4861,Bal3Constraint,1214,32.2379666667
4862,Bal3Constraint,1215,32.0543
4863,Bal3Constraint,1216,30.4292
4864,Bal3Constraint,1217,34.2304
4865,Bal3Constraint,1218,34.2304
4866,Bal3Constraint,1219,32.736075
4867,Bal3Constraint,1220,34.2304
4868,Bal3Constraint,1221,33.4832375
4869,Bal3Constraint,1222,33.4832375
4870,Bal3Constraint,1223,34.2304
4871,Bal3Constraint,1224,32.736075
4872,Bal4Constraint,1201,45.359
4873,Bal4Constraint,1202,43.4432375
4874,Bal4Constraint,1203,42.696075
4875,Bal4Constraint,1204,42.696075
4876,Bal4Constraint,1205,42.696075
4877,Bal4Constraint,1206,42.696075
4878,Bal4Constraint,1207,43.4432375
4879,Bal4Constraint,1208,43.4432375
4880,Bal4Constraint,1209,41.20175
4881,Bal4Constraint,1210,41.9489125
4882,Bal4Constraint,1211,42.1979666667
4883,Bal4Constraint,1212,42.1979666667
4884,Bal4Constraint,1213,42.1979666667
4885,Bal4Constraint,1214,42.1979666667
4886,Bal4Constraint,1215,42.0143
4887,Bal4Constraint,1216,40.3892
4888,Bal4Constraint,1217,45.0014
4889,Bal4Constraint,1218,46.1636
4890,Bal4Constraint,1219,46.5212
4891,Bal4Constraint,1220,46.5212
4892,Bal4Constraint,1221,46.5212
4893,Bal4Constraint,1222,46.5212
4894,Bal4Constraint,1223,46.5212
4895,Bal4Constraint,1224,46.1636
4896,Bal1Constraint,1225,30.8512
4897,Bal1Constraint,1226,30.8512
4898,Bal1Constraint,1227,30.8512
4899,Bal1Constraint,1228,30.8512
4900,Bal1Constraint,1229,30.8512
4901,Bal1Constraint,1230,30.8512
4902,Bal1Constraint,1231,30.8512
4903,Bal1Constraint,1232,30.8512
4904,Bal1Constraint,1233,30.8512
4905,Bal1Constraint,1234,30.8512
4906,Bal1Constraint,1235,30.8512
4907,Bal1Constraint,1236,30.8512
4908,Bal1Constraint,1237,30.8512
4909,Bal1Constraint,1238,30.8512
4910,Bal1Constraint,1239,30.8512
4911,Bal1Constraint,1240,30.8512
4912,Bal1Constraint,1241,30.8512
4913,Bal1Constraint,1242,30.8512
4914,Bal1Constraint,1243,30.8512
4915,Bal1Constraint,1244,30.8512
4916,Bal1Constraint,1245,30.8512
4917,Bal1Constraint,1246,30.8512
4918,Bal1Constraint,1247,30.8512
4919,Bal1Constraint,1248,30.8512
4920,Bal2Constraint,1225,30.8512
4921,Bal2Constraint,1226,30.8512
4922,Bal2Constraint,1227,30.8512
4923,Bal2Constraint,1228,30.8512
4924,Bal2Constraint,1229,30.8512
4925,Bal2Constraint,1230,30.8512
4926,Bal2Constraint,1231,30.8512
4927,Bal2Constraint,1232,30.8512
4928,Bal2Constraint,1233,30.8512
4929,Bal2Constraint,1234,30.8512
4930,Bal2Constraint,1235,30.8512
4931,Bal2Constraint,1236,30.8512
4932,Bal2Constraint,1237,30.8512
4933,Bal2Constraint,1238,30.8512
4934,Bal2Constraint,1239,30.8512
4935,Bal2Constraint,1240,30.8512
4936,Bal2Constraint,1241,30.8512
4937,Bal2Constraint,1242,30.8512
4938,Bal2Constraint,1243,30.8512
4939,Bal2Constraint,1244,30.8512
4940,Bal2Constraint,1245,30.8512
4941,Bal2Constraint,1246,30.8512
4942,Bal2Constraint,1247,30.8512
4943,Bal2Constraint,1248,30.8512
4944,Bal3Constraint,1225,36.5612
4945,Bal3Constraint,1226,36.5612
4946,Bal3Constraint,1227,36.5612
4947,Bal3Constraint,1228,36.5612
4948,Bal3Constraint,1229,36.5612
4949,Bal3Constraint,1230,36.5612
4950,Bal3Constraint,1231,36.5612
4951,Bal3Constraint,1232,36.5612
4952,Bal3Constraint,1233,36.248
4953,Bal3Constraint,1234,35.9351
4954,Bal3Constraint,1235,36.2036
4955,Bal3Constraint,1236,36.5612
4956,Bal3Constraint,1237,36.5612
4957,Bal3Constraint,1238,36.5162
4958,Bal3Constraint,1239,36.5612
4959,Bal3Constraint,1240,36.5612
4960,Bal3Constraint,1241,36.5612
4961,Bal3Constraint,1242,36.5612
4962,Bal3Constraint,1243,36.5612
4963,Bal3Constraint,1244,36.5612
4964,Bal3Constraint,1245,36.5612
4965,Bal3Constraint,1246,36.5612
4966,Bal3Constraint,1247,36.5612
4967,Bal3Constraint,1248,36.5612
4968,Bal4Constraint,1225,46.5212
4969,Bal4Constraint,1226,46.5212
4970,Bal4Constraint,1227,46.5212
4971,Bal4Constraint,1228,46.5212
4972,Bal4Constraint,1229,46.5212
4973,Bal4Constraint,1230,46.5212
4974,Bal4Constraint,1231,46.5212
4975,Bal4Constraint,1232,46.5212
4976,Bal4Constraint,1233,46.1636
4977,Bal4Constraint,1234,45.8951
4978,Bal4Constraint,1235,46.1636
4979,Bal4Constraint,1236,46.1636
4980,Bal4Constraint,1237,46.1636
4981,Bal4Constraint,1238,46.1636
4982,Bal4Constraint,1239,46.5212
4983,Bal4Constraint,1240,46.5212
4984,Bal4Constraint,1241,46.5212
4985,Bal4Constraint,1242,47.3258
4986,Bal4Constraint,1243,56.363
4987,Bal4Constraint,1244,56.9441
4988,Bal4Constraint,1245,100000000.0
4989,Bal4Constraint,1246,56.9441
4990,Bal4Constraint,1247,56.363
4991,Bal4Constraint,1248,46.5212
4992,Bal1Constraint,1249,30.7522
4993,Bal1Constraint,1250,30.7522
4994,Bal1Constraint,1251,30.7522
4995,Bal1Constraint,1252,30.7522
4996,Bal1Constraint,1253,30.7522
4997,Bal1Constraint,1254,30.7522
4998,Bal1Constraint,1255,30.7522
4999,Bal1Constraint,1256,30.7522
5000,Bal1Constraint,1257,30.7522
5001,Bal1Constraint,1258,30.7522
5002,Bal1Constraint,1259,30.7522
5003,Bal1Constraint,1260,30.7522
5004,Bal1Constraint,1261,30.7522
5005,Bal1Constraint,1262,30.7522
5006,Bal1Constraint,1263,30.7522
5007,Bal1Constraint,1264,30.7522
5008,Bal1Constraint,1265,30.7522
5009,Bal1Constraint,1266,30.7522
5010,Bal1Constraint,1267,30.7522
5011,Bal1Constraint,1268,32.3832
5012,Bal1Constraint,1269,32.2434
5013,Bal1Constraint,1270,31.1716
5014,Bal1Constraint,1271,30.7522
5015,Bal1Constraint,1272,30.7522
5016,Bal2Constraint,1249,30.7522
5017,Bal2Constraint,1250,30.7522
5018,Bal2Constraint,1251,30.7522
5019,Bal2Constraint,1252,30.7522
5020,Bal2Constraint,1253,30.7522
5021,Bal2Constraint,1254,30.7522
5022,Bal2Constraint,1255,30.7522
5023,Bal2Constraint,1256,30.7522
5024,Bal2Constraint,1257,30.7522
5025,Bal2Constraint,1258,30.7522
5026,Bal2Constraint,1259,30.7522
5027,Bal2Constraint,1260,30.7522
5028,Bal2Constraint,1261,30.7522
5029,Bal2Constraint,1262,30.7522
5030,Bal2Constraint,1263,30.7522
5031,Bal2Constraint,1264,30.7522
5032,Bal2Constraint,1265,30.7522
5033,Bal2Constraint,1266,30.7522
5034,Bal2Constraint,1267,30.7522
5035,Bal2Constraint,1268,32.3832
5036,Bal2Constraint,1269,32.2434
5037,Bal2Constraint,1270,31.1716
5038,Bal2Constraint,1271,30.7522
5039,Bal2Constraint,1272,30.7522
5040,Bal3Constraint,1249,35.7932
5041,Bal3Constraint,1250,35.0414
5042,Bal3Constraint,1251,34.5863
5043,Bal3Constraint,1252,34.4815
5044,Bal3Constraint,1253,34.4815
5045,Bal3Constraint,1254,34.4874
5046,Bal3Constraint,1255,35.7932
5047,Bal3Constraint,1256,35.7932
5048,Bal3Constraint,1257,34.4874
5049,Bal3Constraint,1258,35.0414
5050,Bal3Constraint,1259,32.604
5051,Bal3Constraint,1260,34.4815
5052,Bal3Constraint,1261,34.4815
5053,Bal3Constraint,1262,34.4815
5054,Bal3Constraint,1263,31.1891
5055,Bal3Constraint,1264,35.7932
5056,Bal3Constraint,1265,36.4622
5057,Bal3Constraint,1266,36.4622
5058,Bal3Constraint,1267,36.4622
5059,Bal3Constraint,1268,38.0932
5060,Bal3Constraint,1269,37.9534
5061,Bal3Constraint,1270,36.8816
5062,Bal3Constraint,1271,36.4622
5063,Bal3Constraint,1272,36.4622
5064,Bal4Constraint,1249,45.7532
5065,Bal4Constraint,1250,45.0014
5066,Bal4Constraint,1251,44.5463
5067,Bal4Constraint,1252,44.4415
5068,Bal4Constraint,1253,44.4415
5069,Bal4Constraint,1254,44.4474
5070,Bal4Constraint,1255,45.7532
5071,Bal4Constraint,1256,45.7532
5072,Bal4Constraint,1257,44.4474
5073,Bal4Constraint,1258,45.0014
5074,Bal4Constraint,1259,42.564
5075,Bal4Constraint,1260,44.4415
5076,Bal4Constraint,1261,44.4415
5077,Bal4Constraint,1262,44.4415
5078,Bal4Constraint,1263,41.1491
5079,Bal4Constraint,1264,45.7532
5080,Bal4Constraint,1265,46.4222
5081,Bal4Constraint,1266,47.3258
5082,Bal4Constraint,1267,47.6834
5083,Bal4Constraint,1268,56.6759
5084,Bal4Constraint,1269,56.363
5085,Bal4Constraint,1270,56.363
5086,Bal4Constraint,1271,47.6834
5087,Bal4Constraint,1272,46.5212
5088,Bal1Constraint,1273,30.5602
5089,Bal1Constraint,1274,30.5602
5090,Bal1Constraint,1275,30.5602
5091,Bal1Constraint,1276,30.5602
5092,Bal1Constraint,1277,30.5602
5093,Bal1Constraint,1278,30.5602
5094,Bal1Constraint,1279,30.5602
5095,Bal1Constraint,1280,30.5602
5096,Bal1Constraint,1281,30.5602
5097,Bal1Constraint,1282,30.5602
5098,Bal1Constraint,1283,30.5602
5099,Bal1Constraint,1284,30.5602
5100,Bal1Constraint,1285,30.5602
5101,Bal1Constraint,1286,30.5602
5102,Bal1Constraint,1287,30.5602
5103,Bal1Constraint,1288,30.5602
5104,Bal1Constraint,1289,30.5602
5105,Bal1Constraint,1290,30.5602
5106,Bal1Constraint,1291,30.5602
5107,Bal1Constraint,1292,31.1716
5108,Bal1Constraint,1293,30.985
5109,Bal1Constraint,1294,30.59395
5110,Bal1Constraint,1295,30.5602
5111,Bal1Constraint,1296,30.5602
5112,Bal2Constraint,1273,30.5602
5113,Bal2Constraint,1274,30.5602
5114,Bal2Constraint,1275,30.5602
5115,Bal2Constraint,1276,30.5602
5116,Bal2Constraint,1277,30.5602
5117,Bal2Constraint,1278,30.5602
5118,Bal2Constraint,1279,30.5602
5119,Bal2Constraint,1280,30.5602
5120,Bal2Constraint,1281,30.5602
5121,Bal2Constraint,1282,30.5602
5122,Bal2Constraint,1283,30.5602
5123,Bal2Constraint,1284,30.5602
5124,Bal2Constraint,1285,30.5602
5125,Bal2Constraint,1286,30.5602
5126,Bal2Constraint,1287,30.5602
5127,Bal2Constraint,1288,30.5602
5128,Bal2Constraint,1289,30.5602
5129,Bal2Constraint,1290,30.5602
5130,Bal2Constraint,1291,30.5602
5131,Bal2Constraint,1292,31.1716
5132,Bal2Constraint,1293,30.985
5133,Bal2Constraint,1294,30.59395
5134,Bal2Constraint,1295,30.5602
5135,Bal2Constraint,1296,30.5602
5136,Bal3Constraint,1273,36.2702
5137,Bal3Constraint,1274,36.2036
5138,Bal3Constraint,1275,36.2036
5139,Bal3Constraint,1276,36.2258
5140,Bal3Constraint,1277,36.2036
5141,Bal3Constraint,1278,36.248
5142,Bal3Constraint,1279,36.2702
5143,Bal3Constraint,1280,36.2702
5144,Bal3Constraint,1281,35.0414
5145,Bal3Constraint,1282,29.2223
5146,Bal3Constraint,1283,28.97
5147,Bal3Constraint,1284,29.2223
5148,Bal3Constraint,1285,29.267
5149,Bal3Constraint,1286,29.4458
5150,Bal3Constraint,1287,30.3845
5151,Bal3Constraint,1288,35.399
5152,Bal3Constraint,1289,36.2702
5153,Bal3Constraint,1290,36.2702
5154,Bal3Constraint,1291,36.2702
5155,Bal3Constraint,1292,36.8816
5156,Bal3Constraint,1293,36.695
5157,Bal3Constraint,1294,36.30395
5158,Bal3Constraint,1295,36.2702
5159,Bal3Constraint,1296,36.2702
5160,Bal4Constraint,1273,46.2302
5161,Bal4Constraint,1274,46.1636
5162,Bal4Constraint,1275,46.1636
5163,Bal4Constraint,1276,46.1858
5164,Bal4Constraint,1277,46.1636
5165,Bal4Constraint,1278,46.208
5166,Bal4Constraint,1279,46.2302
5167,Bal4Constraint,1280,46.2302
5168,Bal4Constraint,1281,45.0014
5169,Bal4Constraint,1282,39.1823
5170,Bal4Constraint,1283,38.93
5171,Bal4Constraint,1284,39.1823
5172,Bal4Constraint,1285,39.227
