,Constraint,Time,Value
308,Bal1Constraint,93,45.683252
309,Bal1Constraint,94,45.683252
310,Bal1Constraint,95,45.683252
311,Bal1Constraint,96,45.683252
312,Bal2Constraint,73,45.683252
313,Bal2Constraint,74,45.683252
314,Bal2Constraint,75,45.683252
315,Bal2Constraint,76,45.683252
316,Bal2Constraint,77,45.683252
317,Bal2Constraint,78,45.683252
318,Bal2Constraint,79,45.683252
319,Bal2Constraint,80,45.683252
320,Bal2Constraint,81,45.683252
321,Bal2Constraint,82,45.683252
322,Bal2Constraint,83,45.683252
323,Bal2Constraint,84,45.683252
324,Bal2Constraint,85,45.683252
325,Bal2Constraint,86,45.683252
326,Bal2Constraint,87,45.683252
327,Bal2Constraint,88,45.683252
328,Bal2Constraint,89,45.683252
329,Bal2Constraint,90,45.683252
330,Bal2Constraint,91,45.683252
331,Bal2Constraint,92,45.683252
332,Bal2Constraint,93,45.683252
333,Bal2Constraint,94,45.683252
334,Bal2Constraint,95,45.683252
335,Bal2Constraint,96,45.683252
336,Bal3Constraint,73,51.393252
337,Bal3Constraint,74,47.198468812
338,Bal3Constraint,75,45.202696624
339,Bal3Constraint,76,45.202696624
340,Bal3Constraint,77,45.202696624
341,Bal3Constraint,78,45.202696624
342,Bal3Constraint,79,48.3570605
343,Bal3Constraint,80,51.393252
344,Bal3Constraint,81,51.393252
345,Bal3Constraint,82,51.393252
346,Bal3Constraint,83,50.372168812
347,Bal3Constraint,84,48.737583
348,Bal3Constraint,85,48.118157702
349,Bal3Constraint,86,48.6252605
350,Bal3Constraint,87,49.280357702
351,Bal3Constraint,88,51.393252
352,Bal3Constraint,89,51.393252
353,Bal3Constraint,90,51.393252
354,Bal3Constraint,91,51.393252
355,Bal3Constraint,92,51.393252
356,Bal3Constraint,93,51.393252
357,Bal3Constraint,94,51.393252
358,Bal3Constraint,95,51.393252
359,Bal3Constraint,96,51.393252
360,Bal4Constraint,73,61.353252
361,Bal4Constraint,74,57.158468812
362,Bal4Constraint,75,55.162696624
363,Bal4Constraint,76,55.162696624
364,Bal4Constraint,77,55.162696624
365,Bal4Constraint,78,55.162696624
366,Bal4Constraint,79,58.3170605
367,Bal4Constraint,80,61.353252
368,Bal4Constraint,81,61.353252
369,Bal4Constraint,82,61.353252
370,Bal4Constraint,83,60.332168812
371,Bal4Constraint,84,58.697583
372,Bal4Constraint,85,58.078157702
373,Bal4Constraint,86,58.5852605
374,Bal4Constraint,87,59.240357702
375,Bal4Constraint,88,61.353252
376,Bal4Constraint,89,61.353252
377,Bal4Constraint,90,61.353252
