,Generator,Time,Value,Zones,Type,$/MWh
343,BOARDMAN_1,8,385.32,PNW,Coal,16.718398406
344,BOARDMAN_1,9,385.32,PNW,Coal,16.718398406
345,BOARDMAN_1,10,385.32,PNW,Coal,16.718398406
346,BOARDMAN_1,11,385.32,PNW,Coal,16.718398406
347,BOARDMAN_1,12,385.32,PNW,Coal,16.718398406
348,BOARDMAN_1,13,385.32,PNW,Coal,16.718398406
349,BOARDMAN_1,14,385.32,PNW,Coal,16.718398406
350,BOARDMAN_1,15,385.32,PNW,Coal,16.718398406
351,BOARDMAN_1,16,385.32,PNW,Coal,16.718398406
352,BOARDMAN_1,17,385.32,PNW,Coal,16.718398406
353,BOARDMAN_1,18,385.32,PNW,Coal,16.718398406
354,BOARDMAN_1,19,385.32,PNW,Coal,16.718398406
355,BOARDMAN_1,20,385.32,PNW,Coal,16.718398406
356,BOARDMAN_1,21,385.32,PNW,Coal,16.718398406
357,BOARDMAN_1,22,385.32,PNW,Coal,16.718398406
358,BOARDMAN_1,23,385.32,PNW,Coal,16.718398406
359,BOARDMAN_1,24,385.32,PNW,Coal,16.718398406
360,COYOTE_SPRINGS_1_GEN_1,1,0.0,PNW,Gas,65.1596258385
361,COYOTE_SPRINGS_1_GEN_1,2,0.0,PNW,Gas,65.1596258385
362,COYOTE_SPRINGS_1_GEN_1,3,0.0,PNW,Gas,65.1596258385
363,COYOTE_SPRINGS_1_GEN_1,4,0.0,PNW,Gas,65.1596258385
364,COYOTE_SPRINGS_1_GEN_1,5,0.0,PNW,Gas,65.1596258385
365,COYOTE_SPRINGS_1_GEN_1,6,0.0,PNW,Gas,65.1596258385
366,COYOTE_SPRINGS_1_GEN_1,7,0.0,PNW,Gas,65.1596258385
367,COYOTE_SPRINGS_1_GEN_1,8,0.0,PNW,Gas,65.1596258385
368,COYOTE_SPRINGS_1_GEN_1,9,0.0,PNW,Gas,65.1596258385
369,COYOTE_SPRINGS_1_GEN_1,10,0.0,PNW,Gas,65.1596258385
370,COYOTE_SPRINGS_1_GEN_1,11,0.0,PNW,Gas,65.1596258385
371,COYOTE_SPRINGS_1_GEN_1,12,0.0,PNW,Gas,65.1596258385
372,COYOTE_SPRINGS_1_GEN_1,13,0.0,PNW,Gas,65.1596258385
373,COYOTE_SPRINGS_1_GEN_1,14,0.0,PNW,Gas,65.1596258385
374,COYOTE_SPRINGS_1_GEN_1,15,0.0,PNW,Gas,65.1596258385
375,COYOTE_SPRINGS_1_GEN_1,16,0.0,PNW,Gas,65.1596258385
376,COYOTE_SPRINGS_1_GEN_1,17,0.0,PNW,Gas,65.1596258385
377,COYOTE_SPRINGS_1_GEN_1,18,0.0,PNW,Gas,65.1596258385
