,Generator,Time,Value,Zones
347,LAPLMA_2_UNIT2,12,0.0,PGE_valley
348,LAPLMA_2_UNIT2,13,0.0,PGE_valley
349,LAPLMA_2_UNIT2,14,0.0,PGE_valley
350,LAPLMA_2_UNIT2,15,0.0,PGE_valley
351,LAPLMA_2_UNIT2,16,0.0,PGE_valley
352,LAPLMA_2_UNIT2,17,0.0,PGE_valley
353,LAPLMA_2_UNIT2,18,0.0,PGE_valley
354,LAPLMA_2_UNIT2,19,0.0,PGE_valley
355,LAPLMA_2_UNIT2,20,0.0,PGE_valley
356,LAPLMA_2_UNIT2,21,0.0,PGE_valley
357,LAPLMA_2_UNIT2,22,0.0,PGE_valley
358,LAPLMA_2_UNIT2,23,0.0,PGE_valley
359,LAPLMA_2_UNIT2,24,0.0,PGE_valley
360,LAPLMA_2_UNIT3,1,0.0,PGE_valley
361,LAPLMA_2_UNIT3,2,0.0,PGE_valley
362,LAPLMA_2_UNIT3,3,0.0,PGE_valley
363,LAPLMA_2_UNIT3,4,0.0,PGE_valley
364,LAPLMA_2_UNIT3,5,0.0,PGE_valley
365,LAPLMA_2_UNIT3,6,0.0,PGE_valley
366,LAPLMA_2_UNIT3,7,0.0,PGE_valley
367,LAPLMA_2_UNIT3,8,0.0,PGE_valley
368,LAPLMA_2_UNIT3,9,0.0,PGE_valley
369,LAPLMA_2_UNIT3,10,0.0,PGE_valley
370,LAPLMA_2_UNIT3,11,0.0,PGE_valley
371,LAPLMA_2_UNIT3,12,0.0,PGE_valley
372,LAPLMA_2_UNIT3,13,0.0,PGE_valley
373,LAPLMA_2_UNIT3,14,0.0,PGE_valley
374,LAPLMA_2_UNIT3,15,0.0,PGE_valley
375,LAPLMA_2_UNIT3,16,0.0,PGE_valley
376,LAPLMA_2_UNIT3,17,0.0,PGE_valley
377,LAPLMA_2_UNIT3,18,0.0,PGE_valley
378,LAPLMA_2_UNIT3,19,0.0,PGE_valley
379,LAPLMA_2_UNIT3,20,0.0,PGE_valley
380,LAPLMA_2_UNIT3,21,0.0,PGE_valley
381,LAPLMA_2_UNIT3,22,0.0,PGE_valley
382,LAPLMA_2_UNIT3,23,0.0,PGE_valley
383,LAPLMA_2_UNIT3,24,0.0,PGE_valley
384,LAPLMA_2_UNIT4,1,0.0,PGE_valley
385,LAPLMA_2_UNIT4,2,0.0,PGE_valley
386,LAPLMA_2_UNIT4,3,0.0,PGE_valley
387,LAPLMA_2_UNIT4,4,0.0,PGE_valley
388,LAPLMA_2_UNIT4,5,0.0,PGE_valley
389,LAPLMA_2_UNIT4,6,0.0,PGE_valley
390,LAPLMA_2_UNIT4,7,0.0,PGE_valley
391,LAPLMA_2_UNIT4,8,0.0,PGE_valley
392,LAPLMA_2_UNIT4,9,0.0,PGE_valley
393,LAPLMA_2_UNIT4,10,0.0,PGE_valley
394,LAPLMA_2_UNIT4,11,0.0,PGE_valley
395,LAPLMA_2_UNIT4,12,0.0,PGE_valley
396,LAPLMA_2_UNIT4,13,0.0,PGE_valley
397,LAPLMA_2_UNIT4,14,0.0,PGE_valley
398,LAPLMA_2_UNIT4,15,0.0,PGE_valley
399,LAPLMA_2_UNIT4,16,0.0,PGE_valley
400,LAPLMA_2_UNIT4,17,0.0,PGE_valley
401,LAPLMA_2_UNIT4,18,0.0,PGE_valley
402,LAPLMA_2_UNIT4,19,0.0,PGE_valley
403,LAPLMA_2_UNIT4,20,0.0,PGE_valley
404,LAPLMA_2_UNIT4,21,0.0,PGE_valley
405,LAPLMA_2_UNIT4,22,0.0,PGE_valley
406,LAPLMA_2_UNIT4,23,0.0,PGE_valley
407,LAPLMA_2_UNIT4,24,0.0,PGE_valley
408,LODIEC_2_PL1X2,1,0.0,PGE_valley
409,LODIEC_2_PL1X2,2,0.0,PGE_valley
410,LODIEC_2_PL1X2,3,0.0,PGE_valley
411,LODIEC_2_PL1X2,4,0.0,PGE_valley
412,LODIEC_2_PL1X2,5,0.0,PGE_valley
413,LODIEC_2_PL1X2,6,0.0,PGE_valley
414,LODIEC_2_PL1X2,7,0.0,PGE_valley
415,LODIEC_2_PL1X2,8,0.0,PGE_valley
416,LODIEC_2_PL1X2,9,0.0,PGE_valley
417,LODIEC_2_PL1X2,10,0.0,PGE_valley
418,LODIEC_2_PL1X2,11,0.0,PGE_valley
419,LODIEC_2_PL1X2,12,0.0,PGE_valley
420,LODIEC_2_PL1X2,13,0.0,PGE_valley
421,LODIEC_2_PL1X2,14,0.0,PGE_valley
422,LODIEC_2_PL1X2,15,0.0,PGE_valley
423,LODIEC_2_PL1X2,16,0.0,PGE_valley
424,LODIEC_2_PL1X2,17,0.0,PGE_valley
425,LODIEC_2_PL1X2,18,0.0,PGE_valley
426,LODIEC_2_PL1X2,19,0.0,PGE_valley
427,LODIEC_2_PL1X2,20,0.0,PGE_valley
428,LODIEC_2_PL1X2,21,0.0,PGE_valley
429,LODIEC_2_PL1X2,22,0.0,PGE_valley
430,LODIEC_2_PL1X2,23,0.0,PGE_valley
431,LODIEC_2_PL1X2,24,0.0,PGE_valley
432,OROVIL_6_UNIT,1,0.0,PGE_valley
433,OROVIL_6_UNIT,2,0.0,PGE_valley
434,OROVIL_6_UNIT,3,0.0,PGE_valley
435,OROVIL_6_UNIT,4,0.0,PGE_valley
